customerid,country,total_amount,avg_check,top_product_1,top_product_2,top_product_3,top_product_4,top_product_5,top_product_6,top_product_7,2010_12,2011_1,2011_10,2011_11,2011_12,2011_2,2011_3,2011_4,2011_5,2011_6,2011_7,2011_8,2011_9
13760,United Kingdom,286.78999999999996,143.39,22084,22037,22961,22812,22114,22306,22895,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15624,United Kingdom,588.1300000000002,147.03,85123A,22470,-,21754,-,23322,21926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
17749,United Kingdom,674.52,337.26,47566,22423,22291,23253,84879,85066,22173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15068,United Kingdom,553.3599999999997,276.68,21630,-,22904,22969,21627,21705,82483,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14538,United Kingdom,388.25,194.12,85123A,22499,21621,23313,22077,35970,23397,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14851,United Kingdom,511.34999999999997,255.67,21191,22086,-,21137,22865,22991,-,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14021,United Kingdom,631.9000000000001,210.63,22423,23169,22697,-,23173,21903,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
13037,United Kingdom,881.0700000000002,293.69,22189,23202,-,84792,22692,-,21901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
18177,United Kingdom,1341.4199999999996,223.57,23200,23199,-,85099B,85099C,21936,23208,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
14128,United Kingdom,637.5000000000001,318.75,22139,22766,21381,21559,22508,22469,22483,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17874,United Kingdom,683.4600000000002,113.91,21625,22900,22423,21622,22970,23009,23066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
17719,United Kingdom,5396.040000000004,359.74,22726,22727,22730,22728,22192,21845,22844,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0
14441,United Kingdom,1712.8900000000008,428.22,23355,22499,84029G,23111,21181,21174,22112,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17931,United Kingdom,408.3599999999999,204.18,22252,21195,-,22089,21340,-,21191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
13803,United Kingdom,277.07,277.07,22148,-,22284,-,84792,22457,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17398,United Kingdom,653.3799999999998,217.79,21843,22138,22220,22215,22840,21242,37449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
15906,United Kingdom,1567.6900000000012,223.96,20748,22900,22423,22443,22940,23083,22139,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
16253,United Kingdom,3683.8599999999988,1841.93,22810,23078,22457,11001,-,23126,21794,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13439,United Kingdom,283.71000000000004,283.71,21715,20845,84715,21317,17003,71459,22464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12888,United Kingdom,354.12,177.06,21137,47570B,37449,79160,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13588,United Kingdom,2478.9499999999985,275.44,22621,23188,21892,22086,22620,21591,22748,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
12456,Switzerland,3181.0399999999977,1060.35,POST,22423,22467,22554,23160,21683,84879,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15521,United Kingdom,3000.200000000001,375.03,22655,23084,84968C,-,21915,21731,22622,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0
13720,United Kingdom,799.9,199.97,84755,84978,22720,-,21626,-,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
15674,United Kingdom,2446.6000000000004,489.32,M,47566,85123A,22423,22457,84077,22502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
17594,United Kingdom,993.1799999999997,496.59,-,-,-,20725,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17775,United Kingdom,56.4,56.4,22219,-,22335,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13988,United Kingdom,4147.960000000002,691.33,85066,22588,22487,22867,22824,84879,20749,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
16657,United Kingdom,933.6199999999997,233.4,22741,22178,21026,-,23571,23494,22045,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15424,United Kingdom,383.34,191.67,84568,22960,-,82616B,-,-,22123,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13316,United Kingdom,5977.7300000000005,1494.43,84568,20972,22568,22144,22940,23493,22749,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
16788,United Kingdom,597.4799999999994,298.74,85123A,22804,16156S,-,71459,23173,21730,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16584,United Kingdom,936.0799999999999,468.04,21169,82581,21755,-,22665,-,82583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15364,United Kingdom,913.19,456.6,22499,22592,22084,-,84879,22910,22734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18108,United Kingdom,271.0,271.0,22766,22832,22457,-,22497,-,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14272,United Kingdom,437.96000000000004,218.98,23320,21794,22485,84012,22759,20712,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15980,United Kingdom,2398.86,799.62,23355,21181,22553,22668,23135,21917,21485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
15832,United Kingdom,836.7899999999998,836.79,22060,-,-,21622,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16092,United Kingdom,817.86,272.62,22993,21232,-,22059,22646,-,84378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
15528,United Kingdom,229.32999999999998,229.33,46000S,21381,22109,46000M,21619,22078,22487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16398,United Kingdom,1705.8000000000004,852.9,22197,48138,23253,22768,22457,22423,21175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17088,United Kingdom,1991.009999999999,497.75,22169,85099B,22776,47590B,82482,22720,23203,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17438,United Kingdom,388.45,388.45,22499,-,21844,-,48138,22960,22502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13060,United Kingdom,307.53000000000003,307.53,85150,85123A,84849D,22464,15056N,22646,21314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14790,United Kingdom,745.0600000000002,186.27,22941,20727,-,22252,15036,21563,85175,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14890,United Kingdom,125.65000000000002,125.65,22960,22077,84884A,21380,-,22508,22595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16386,United Kingdom,317.2,158.6,84997A,84945,20679,22328,84997D,84347,22423,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14818,United Kingdom,657.8,219.27,23160,-,47566,23173,22430,22360,23163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
13571,United Kingdom,2092.32,174.36,22197,23203,23293,23581,21169,20724,23296,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12909,United Kingdom,2178.67,435.73,22827,85019B,22141,21735,-,22144,85019A,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
12619,Germany,3641.2400000000002,404.58,M,POST,23293,-,23294,47599A,22812,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0
16698,United Kingdom,1998.0,999.0,22084,22083,22148,22085,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16681,United Kingdom,1770.3400000000006,295.06,22900,22970,22971,22659,22616,21544,22988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
13573,United Kingdom,294.4,147.2,21745,-,23427,20668,23188,23012,21616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13883,United Kingdom,2674.48,534.9,84880,22423,21175,21231,-,21843,21564,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
14957,United Kingdom,58.48999999999999,58.49,22970,22900,20971,-,22746,-,22898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13918,United Kingdom,1212.84,606.42,21915,23162,23418,22529,84077,23012,-,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17212,United Kingdom,226.85,226.85,22699,22693,72122,21530,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17781,United Kingdom,188.01999999999992,94.01,21361,21359,22423,21381,-,82484,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14886,United Kingdom,364.8,364.8,22622,22291,22623,-,22286,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13626,United Kingdom,257.23,257.23,22557,21992,-,22231,-,21428,20749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16609,United Kingdom,5493.460000000006,784.78,22457,21931,-,85123A,22109,22179,22508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0
16180,United Kingdom,10254.179999999998,1281.77,-,23199,-,85099B,23200,21931,22386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0
13462,United Kingdom,151.5,151.5,23126,-,23176,22084,-,22441,23181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18263,United Kingdom,1213.16,404.39,21790,23581,23571,22549,-,23179,22652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16960,United Kingdom,507.0500000000001,169.02,23084,22086,-,23480,22831,35970,23320,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13841,United Kingdom,85.0,85.0,16016,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17701,United Kingdom,417.95,417.95,22283,22282,21733,-,22969,22191,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12949,United Kingdom,4167.220000000003,520.9,21922,84879,84946,-,82486,82483,85123A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0
14852,United Kingdom,2836.6899999999973,472.78,22741,85123A,84879,22740,82494L,22349,82482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0
12569,Germany,4124.689999999999,128.9,POST,21232,22649,37450,22625,22776,22624,0.0,0.0,6.0,5.0,6.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0
13169,United Kingdom,712.8800000000001,356.44,22946,-,21352,22696,22695,23130,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16162,United Kingdom,37.4,37.4,85066,21259,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15691,United Kingdom,136.8,136.8,22584,22585,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14195,United Kingdom,1011.9999999999999,506.0,75131,75049L,85150,22624,-,22605,22607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
13781,United Kingdom,127.84000000000002,127.84,85066,21257,82483,22890,20750,22117,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17758,United Kingdom,3456.699999999999,432.09,23284,23078,23077,22654,22112,23355,22734,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
14023,United Kingdom,584.0699999999999,292.03,22139,-,21912,-,20704,-,23077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17669,United Kingdom,3406.72,486.67,23203,23199,85099F,23200,85099B,23201,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0
16142,United Kingdom,535.3399999999999,535.34,22741,22629,-,22418,22634,-,47566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17648,United Kingdom,1797.4999999999998,449.37,82484,22734,22844,23313,23118,23298,22077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
13059,United Kingdom,183.40000000000003,183.4,22423,22697,21467,22698,-,22193,22804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16224,United Kingdom,1295.3000000000004,323.83,22740,22457,23178,21175,23076,-,21908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
15223,United Kingdom,755.7499999999999,377.87,22423,22654,21922,22960,22666,22487,22178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
17886,United Kingdom,899.6099999999998,299.87,22367,21156,22899,23009,22970,22423,79191C,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
13294,United Kingdom,873.7399999999996,436.87,21922,22411,-,22854,22467,84879,21469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15289,United Kingdom,939.7800000000003,313.26,23263,72741,85175,22149,22558,22499,22083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
18185,United Kingdom,304.25,304.25,22423,22776,21218,21843,22088,-,21210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17956,United Kingdom,12.75,12.75,22485,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15756,United Kingdom,532.9599999999997,133.24,23050,22423,15056N,20914,22829,-,47566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
14747,United Kingdom,328.19999999999993,328.2,22797,22180,22487,-,22505,-,21733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14719,United Kingdom,1602.1300000000003,320.43,23076,-,22551,22084,22969,23109,22360,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
13015,United Kingdom,3346.2800000000025,669.26,22655,22734,22423,-,22077,84879,22556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
16586,United Kingdom,463.95,463.95,22776,-,82484,22502,22784,23176,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16105,United Kingdom,336.96,336.96,21746,22558,22899,21704,22621,22367,84378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15442,United Kingdom,594.0,594.0,15056N,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16906,United Kingdom,579.7700000000002,144.94,22460,84406B,48187,22278,85066,21473,85123A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
14546,United Kingdom,2578.0900000000033,515.62,23328,21181,85123A,22170,23489,82482,23355,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
14535,United Kingdom,2864.1900000000023,954.73,21922,82494L,82482,22457,-,21621,84978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16170,United Kingdom,1885.0499999999995,314.17,22349,23310,22992,-,22350,-,22740,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
15244,United Kingdom,631.5700000000003,315.79,85123A,22585,22942,20685,84879,23313,23299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16696,United Kingdom,657.9,164.47,47566,23173,23174,23175,22697,-,22698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
15145,United Kingdom,1194.7300000000005,298.68,22193,22891,21843,20983,22759,21890,21844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
17492,United Kingdom,374.57,374.57,48138,22794,21136,-,22423,22084,21175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13525,United Kingdom,628.78,314.39,84879,72801C,23395,-,22622,-,-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17409,United Kingdom,771.8499999999999,385.92,22847,22180,-,22624,-,22424,22849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17783,United Kingdom,283.46999999999986,141.73,22478,21250,-,-,16169K,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13863,United Kingdom,305.78,305.78,22288,22622,22195,22666,-,21172,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13515,United Kingdom,891.1200000000003,222.78,85123A,23300,-,21175,22851,22661,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
15917,United Kingdom,123.10000000000002,123.1,21476,22501,22423,22699,35911A,-,22697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17440,United Kingdom,186.42,62.14,84945,21326,21736,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
17045,United Kingdom,339.4400000000001,113.15,84813,72741,20785,22111,22809,-,23189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
17140,United Kingdom,465.32000000000005,465.32,84987,22910,20973,22456,22423,22084,22082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15201,United Kingdom,1236.5400000000002,247.31,22961,47590B,21035,22084,47590A,21154,22954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
14964,United Kingdom,206.20999999999998,206.21,22178,22784,47566,90148,85198,90180B,22264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16031,United Kingdom,548.9399999999999,274.47,84078A,84801A,-,22278,85114B,22276,22928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14403,United Kingdom,1475.8100000000002,368.95,22457,22605,22927,84795B,22456,22488,21524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
17042,United Kingdom,1044.3800000000006,208.88,47566,21833,22432,23242,84212,22418,21830,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
13771,United Kingdom,2634.450000000001,658.61,22910,23083,23349,22083,71477,22090,85123A,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17906,United Kingdom,72.89999999999999,72.9,23009,-,85027L,-,22109,22808,22111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18272,United Kingdom,3078.5800000000004,513.1,22666,22993,22969,22960,22722,20751,22961,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
16144,United Kingdom,175.2,175.2,22423,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13731,United Kingdom,610.5899999999998,305.29,22630,84879,22629,22832,21715,84849D,22829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
12580,Germany,415.70000000000005,415.7,POST,-,22431,-,21929,22551,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14912,Italy,867.8499999999998,433.92,51014A,22197,51014C,51014L,22690,21700,23358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15530,United Kingdom,1502.3500000000001,375.59,22693,85123A,22423,22501,23313,22442,-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13950,United Kingdom,745.0600000000001,186.27,85123A,23084,23007,-,22120,82583,23215,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13752,United Kingdom,1186.2800000000002,197.71,21326,84946,21340,84945,22224,22178,22083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
13892,United Kingdom,632.97,158.24,22699,85111,22066,21352,23327,84970L,21263,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14446,United Kingdom,1039.58,259.89,85123A,22592,85048,23040,23330,23193,22596,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16209,United Kingdom,2262.6199999999994,452.52,21137,71459,22041,23300,-,22498,21174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
15754,United Kingdom,458.56999999999994,152.86,22147,-,20969,-,22632,23519,22078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13712,United Kingdom,228.84,228.84,22741,15036,-,84077,22086,22970,21746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15800,United Kingdom,699.0800000000005,349.54,23076,85066,23077,22722,47566,23176,22969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16469,United Kingdom,650.4300000000002,162.61,84789,22925,22606,22443,-,85145,22131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
13005,United Kingdom,513.7,256.85,23065,22634,-,23076,-,22138,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
14981,United Kingdom,102.11999999999999,102.12,-,22382,-,21156,22899,22380,21980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17928,United Kingdom,212.54000000000002,106.27,15056N,M,23010,22800,22622,22798,21381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16261,United Kingdom,746.8299999999999,186.71,21754,23328,22607,84879,21755,22669,21621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
17883,United Kingdom,671.7699999999995,167.94,22423,23173,23245,23169,22990,23058,22138,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14619,United Kingdom,394.44000000000005,394.44,21175,22693,22423,21181,-,22766,21169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13995,United Kingdom,1393.6899999999998,278.74,23082,-,-,20726,-,-,22470,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
16643,United Kingdom,487.51000000000005,487.51,22740,84879,22179,85066,22502,22938,22501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14246,United Kingdom,1474.0600000000006,491.35,23078,47566,84879,22752,23310,22568,22139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
18040,United Kingdom,357.20000000000005,178.6,20712,21424,22244,-,20711,-,22243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16837,United Kingdom,3170.980000000001,288.27,22423,22501,47566,23173,22697,21621,82583,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0
15119,United Kingdom,266.40000000000003,266.4,84078A,22946,22960,22427,22941,22737,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16325,United Kingdom,594.24,198.08,22360,22499,22084,-,21288,-,23298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14924,United Kingdom,310.05000000000007,310.05,22823,21360,22060,22666,22169,21314,22188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
